person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;access_area_id;egress_area_id;transit_mode
4628547;1;6;IDFM:monomodalStopPlace:45102.link:150652;IDFM:monomodalStopPlace:43191.link:139257;IDFM:C01742;IDFM:TN:SNCF:1c74a167-6c17-49ec-9e50-83677ab17d22;IDFM:474151;IDFM:64918;rail
7329332;2;9;IDFM:monomodalStopPlace:46689.link:711217;IDFM:monomodalStopPlace:43196.link:39990;IDFM:C01740;IDFM:TN:SNCF:15853983-ea86-4c7d-beb4-93bf7200f573;IDFM:422420;IDFM:73749;rail
960198;2;7;IDFM:21963.link:pt_IDFM:21963;IDFM:22036.link:pt_IDFM:22036;IDFM:C01373;IDFM:RATP:174680-C01373-COU_RATP_03JOBOTTICELLI2_2024_-1830129975_Gall11Leva02-21;IDFM:71370;IDFM:71519;subway
8381400;2;7;IDFM:14369.link:121469;IDFM:27013.link:432380;IDFM:C01804;IDFM:TRANSDEV_VALMY:173908-C01804-19672324;IDFM:65974;IDFM:65266;bus
1097866;1;4;IDFM:22024.link:pt_IDFM:22024;IDFM:22022.link:pt_IDFM:22022;IDFM:C01373;IDFM:RATP:174680-C01373-COU_RATP_03JOBOTTICELLI2_2024_1947767929_Gall04Cham21-24;IDFM:71313;IDFM:71799;subway
2141375;4;9;IDFM:37829.link:233971;IDFM:26103.link:639597;IDFM:C01227;IDFM:RATP:163102-C01227-COU_RATP_5112867_3262493_7;IDFM:73207;IDFM:68342;bus
10174612;1;6;IDFM:22211.link:pt_IDFM:22211;IDFM:21784.link:pt_IDFM:21784;IDFM:C01378;IDFM:RATP:177902-C01378-COU_RATP_08JOLIPPE6_2025_-2048535819_CLac38CLac29-2;IDFM:70269;IDFM:69884;subway
7440236;2;19;IDFM:23894.link:511248;IDFM:24078.link:480480;IDFM:C01198;IDFM:RATP:152064-C01198-COU_RATP_5109497_2651731_97;IDFM:72225;IDFM:72203;bus
9249886;1;4;IDFM:413089.link:472207;IDFM:23894.link:511248;IDFM:C01198;IDFM:RATP:152064-C01198-COU_RATP_5109497_2651731_97;IDFM:72248;IDFM:72225;bus
3000112;1;4;IDFM:40644.link:530142;IDFM:473128.link:210939;IDFM:C00203;IDFM:KRE8:183627-C00203-1832-260;IDFM:69224;IDFM:69254;bus
11764844;3;4;IDFM:37326.link:328542;IDFM:25475.link:431157;IDFM:C01308;IDFM:RATP:156025-C01308-COU_RATP_5110928_3129036_38;IDFM:65618;IDFM:65582;bus
7520713;0;1;IDFM:21940.link:pt_IDFM:21940;IDFM:463233.link:pt_IDFM:463233;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-209752926_Clou29Clou35-2;IDFM:71054;IDFM:70698;subway
11008158;3;4;IDFM:9086.link:353526;IDFM:9080.link:86226;IDFM:C00774;IDFM:FSO:177486-C00774-1937-260;IDFM:66307;IDFM:66365;bus
10606625;2;11;IDFM:463015.link:pt_IDFM:463015;IDFM:463047.link:pt_IDFM:463047;IDFM:C01378;IDFM:RATP:174682-C01378-COU_RATP_08JOLIPPE6_2025_1845212885_Lour01CLac39-12;IDFM:70358;IDFM:70522;subway
11567491;2;9;IDFM:472820.link:pt_IDFM:472820;IDFM:472969.link:pt_IDFM:472969;IDFM:C01999;IDFM:TN:SNCF:dc6f4362-1ccc-4b5c-8055-5c80270e1f82;IDFM:72396;IDFM:65227;tram
9976603;2;13;IDFM:21144.link:565204;IDFM:15726.link:283237;IDFM:C00622;IDFM:TRANSDEV_MARNE_LA_VALLEE:164863-C00622-19349175;IDFM:68494;IDFM:68499;bus
2367469;1;10;IDFM:25947.link:712970;IDFM:23722.link:541856;IDFM:C01256;IDFM:RATP:144215-C01256-COU_RATP_5099083_2493251_72;IDFM:72042;IDFM:71517;bus
3413970;1;6;IDFM:monomodalStopPlace:58572.link:489609;IDFM:monomodalStopPlace:47900.link:37543;IDFM:C01729;IDFM:TN:SNCF:96608ade-213c-4cee-aaf3-a5eb30a3903d;IDFM:478733;IDFM:71718;rail
11317532;3;8;IDFM:490940.link:297263;IDFM:5392.link:707763;IDFM:C00473;IDFM:FVP:173906-C00473-504-C00473-804-138747;IDFM:66696;IDFM:66491;bus
7974153;0;3;IDFM:22007.link:pt_IDFM:22007;IDFM:21905.link:pt_IDFM:21905;IDFM:C01375;IDFM:RATP:158918-C01375-COU_RATP_5112974_3263585_266;IDFM:71410;IDFM:71803;subway
10276029;3;6;IDFM:490906.link:pt_IDFM:490906;IDFM:490851.link:pt_IDFM:490851;IDFM:C01384;IDFM:RATP:181065-C01384-COU_RATP_14JOBEKHTI01_2025_1317761393_Or1416Pl1413-14;IDFM:478860;IDFM:73753;subway
12217731;2;9;IDFM:monomodalStopPlace:43219.link:524554;IDFM:monomodalStopPlace:46990.link:86792;IDFM:C01727;IDFM:TN:SNCF:0fbabbfa-85ec-4c60-b988-c77955601a7f;IDFM:63880;IDFM:73731;rail
2750084;1;10;IDFM:monomodalStopPlace:43231.link:701310;IDFM:monomodalStopPlace:45102.link:180941;IDFM:C01743;IDFM:TN:SNCF:b799c7b7-280d-402f-84d9-529890cf45c5;IDFM:72641;IDFM:474151;rail
3425591;4;15;IDFM:15343.link:129986;IDFM:26067.link:501190;IDFM:C01225;IDFM:RATP:178185-C01225-COU_RATP_5120959_3300979_34;IDFM:68178;IDFM:68280;bus
12276345;1;6;IDFM:monomodalStopPlace:43234.link:274719;IDFM:monomodalStopPlace:45873.link:300989;IDFM:C01742;IDFM:TN:SNCF:d8871a1a-5b40-4292-a13a-b8a3258b4015;IDFM:70359;IDFM:478926;rail
4529046;1;14;IDFM:monomodalStopPlace:45102.link:150652;IDFM:monomodalStopPlace:43198.link:159840;IDFM:C01742;IDFM:TN:SNCF:1d950c7d-4057-41d9-b834-5a7b89d02364;IDFM:474151;IDFM:64589;rail
9242833;2;11;IDFM:monomodalStopPlace:470549.link:327581;IDFM:monomodalStopPlace:43198.link:159840;IDFM:C01742;IDFM:TN:SNCF:1d950c7d-4057-41d9-b834-5a7b89d02364;IDFM:71517;IDFM:64589;rail
4100863;3;16;IDFM:monomodalStopPlace:47923.link:267285;IDFM:monomodalStopPlace:43196.link:486843;IDFM:C01740;IDFM:TN:SNCF:d1f28d45-a1b3-4e3a-b42a-3bc085f9921a;IDFM:72124;IDFM:73749;rail
9675704;3;14;IDFM:monomodalStopPlace:43224.link:25782;IDFM:monomodalStopPlace:43101.link:432954;IDFM:C01742;IDFM:TN:SNCF:868c617c-baf2-4b2e-b558-3b8121d391c1;IDFM:71651;IDFM:73166;rail
8249694;3;16;IDFM:monomodalStopPlace:43184.link:577100;IDFM:monomodalStopPlace:470549.link:700042;IDFM:C01741;IDFM:TN:SNCF:6e3e2990-c748-4658-aaca-def51a07b575;IDFM:71422;IDFM:71517;rail
2382226;3;8;IDFM:477995.link:632760;IDFM:30443.link:225917;IDFM:C02276;IDFM:TRANSDEV_MELUN:175704-C02276-19728675;IDFM:61783;IDFM:61778;bus
3110001;1;8;IDFM:418871.link:578994;IDFM:33519.link:12137;IDFM:C00861;IDFM:TRANSDEV_SENART:174584-C00861-19703020;IDFM:418870;IDFM:62412;bus
1427413;3;18;IDFM:monomodalStopPlace:43072.link:506883;IDFM:monomodalStopPlace:45301.link:501359;IDFM:C01727;IDFM:TN:SNCF:49faf3bf-b02f-4cd0-9ae1-9b57cfee313e;IDFM:71135;IDFM:71572;rail
150725;3;10;IDFM:22400.link:pt_IDFM:22400;IDFM:22385.link:pt_IDFM:22385;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOGEAI4_2024_-1309725238_Vill25Vill17-4;IDFM:70143;IDFM:70645;subway
817652;3;20;IDFM:21981.link:pt_IDFM:21981;IDFM:462961.link:pt_IDFM:462961;IDFM:C01375;IDFM:RATP:158918-C01375-COU_RATP_5112974_3263586_302;IDFM:71135;IDFM:71311;subway
4631466;3;14;IDFM:8026.link:382911;IDFM:36855.link:391288;IDFM:C01254;IDFM:RATP:183128-C01254-COU_RATP_5124477_3314209_81;IDFM:64843;IDFM:64976;bus
8731037;0;3;IDFM:22704.link:618200;IDFM:421758.link:404563;IDFM:C01168;IDFM:RATP:152748-C01168-COU_RATP_5109849_2022421_83;IDFM:72463;IDFM:72527;bus
878395;1;4;IDFM:22375.link:pt_IDFM:22375;IDFM:463255.link:pt_IDFM:463255;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOGEAI4_2024_-33117422_Ivry02LaCo17-13;IDFM:73788;IDFM:71363;subway
6755681;1;6;IDFM:22172.link:pt_IDFM:22172;IDFM:22164.link:pt_IDFM:22164;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120219_2991428_303;IDFM:71108;IDFM:71285;subway
5448741;1;4;IDFM:477395.link:616987;IDFM:3788.link:512431;IDFM:C01628;IDFM:TCE:175991-C01628-2224-260;IDFM:60201;IDFM:60348;bus
5013628;3;6;IDFM:23008.link:679083;IDFM:2887.link:705333;IDFM:C01710;IDFM:RATP:181340-C01710-COU_RATP_5123540_2552899_33;IDFM:485812;IDFM:425790;bus
10264407;1;4;IDFM:22383.link:pt_IDFM:22383;IDFM:463324.link:pt_IDFM:463324;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOGEAI4_2024_-1175141749_Vill31Vill24-1;IDFM:71076;IDFM:70248;subway
12207672;1;4;IDFM:5765.link:201417;IDFM:35408.link:532947;IDFM:C01983;IDFM:TRANSDEV_SUD_YVELINES:183629-C01983-19902187;IDFM:63955;IDFM:64335;bus
296822;3;10;IDFM:22788.link:397932;IDFM:28271.link:202920;IDFM:C01175;IDFM:RATP:163282-C01175-COU_RATP_5115047_2752060_62;IDFM:72004;IDFM:72458;bus
298576;1;4;IDFM:483904.link:pt_IDFM:483904;IDFM:463089.link:pt_IDFM:463089;IDFM:C01382;IDFM:RATP:174673-C01382-COU_RATP_12JOPOULIDOR_2025_1256978106_Vers06Issy06-15;IDFM:72524;IDFM:71409;subway
8671875;1;6;IDFM:463285.link:pt_IDFM:463285;IDFM:463067.link:pt_IDFM:463067;IDFM:C01372;IDFM:RATP:174679-C01372-COU_RATP_02JOCAMELIA4_2024_-228784835_Nat236Nat225-7;IDFM:71787;IDFM:71673;subway
6690249;1;8;IDFM:22164.link:pt_IDFM:22164;IDFM:463042.link:pt_IDFM:463042;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120219_2991428_305;IDFM:71285;IDFM:71347;subway
6446239;3;10;IDFM:488476.link:105166;IDFM:12276.link:331019;IDFM:C00343;IDFM:BIEVRE_BUS_MOBILITES:183075-C00343-19893712;IDFM:486731;IDFM:70054;bus
8758242;3;8;IDFM:22196.link:pt_IDFM:22196;IDFM:22193.link:pt_IDFM:22193;IDFM:C01378;IDFM:RATP:174682-C01378-COU_RATP_08JOLIPPE6_2025_1845212885_Lour01CLac39-12;IDFM:71330;IDFM:71274;subway
1014541;4;11;IDFM:463149.link:pt_IDFM:463149;IDFM:463294.link:pt_IDFM:463294;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_1247678604_Vinc03Vinc41-20;IDFM:71634;IDFM:71654;subway
4372292;3;4;IDFM:35103.link:261962;IDFM:35032.link:21959;IDFM:C01685;IDFM:FSO:177486-C01685-576-260;IDFM:65284;IDFM:65350;bus
1301193;1;8;IDFM:22039.link:pt_IDFM:22039;IDFM:462949.link:pt_IDFM:462949;IDFM:C01382;IDFM:RATP:174673-C01382-COU_RATP_12JOPOULIDOR_2025_1256978106_Vers06Issy06-17;IDFM:71125;IDFM:71075;subway
728154;1;4;IDFM:22125.link:pt_IDFM:22125;IDFM:463120.link:pt_IDFM:463120;IDFM:C01372;IDFM:RATP:174679-C01372-COU_RATP_02JOCAMELIA4_2024_-228784835_Nat236Nat225-3;IDFM:71420;IDFM:71419;subway
1552713;4;13;IDFM:21903.link:pt_IDFM:21903;IDFM:22000.link:pt_IDFM:22000;IDFM:C01375;IDFM:RATP:178024-C01375-COU_RATP_5120204_3299936_285;IDFM:71311;IDFM:71092;subway
12214554;0;5;IDFM:monomodalStopPlace:47885.link:259657;IDFM:monomodalStopPlace:43238.link:554024;IDFM:C01736;IDFM:TN:SNCF:e353ee67-4b8f-400f-89e2-86751ac367cb;IDFM:64199;IDFM:71139;rail
11030506;2;17;IDFM:monomodalStopPlace:58572.link:6515;IDFM:monomodalStopPlace:470549.link:327585;IDFM:C01729;IDFM:TN:SNCF:43c7e131-0f0f-4366-b8f7-7dae3f6a42c1;IDFM:478733;IDFM:71517;rail
1452407;3;8;IDFM:monomodalStopPlace:45705.link:160053;IDFM:monomodalStopPlace:46366.link:709243;IDFM:C01727;IDFM:TN:SNCF:6eb10813-5ce2-4296-bbb4-c662e8f8a36a;IDFM:71269;IDFM:424396;rail
11050131;1;8;IDFM:monomodalStopPlace:43171.link:631747;IDFM:monomodalStopPlace:45102.link:150653;IDFM:C01742;IDFM:TN:SNCF:ef06858b-02dc-4d38-812c-78db72e0eaf8;IDFM:70940;IDFM:474151;rail
6748711;1;4;IDFM:28787.link:459671;IDFM:23336.link:69886;IDFM:C01180;IDFM:RATP:183569-C01180-COU_RATP_5124576_3277958_39;IDFM:71454;IDFM:71422;bus
468075;3;12;IDFM:21981.link:pt_IDFM:21981;IDFM:22013.link:pt_IDFM:22013;IDFM:C01375;IDFM:RATP:183843-C01375-COU_RATP_5120206_3315059_264;IDFM:71135;IDFM:71359;subway
9487373;1;6;IDFM:36898.link:131235;IDFM:41415.link:76826;IDFM:C01177;IDFM:RATP:178305-C01177-COU_RATP_5119384_3285427_65;IDFM:72207;IDFM:72285;bus
3643404;3;18;IDFM:425580.link:446659;IDFM:4059.link:327823;IDFM:C00114;IDFM:KSOE:183625-C00114-856-260;IDFM:65116;IDFM:64219;bus
5353189;1;12;IDFM:2745.link:366681;IDFM:470948.link:313715;IDFM:C01562;IDFM:KVYVS:175710-C01562-171-260;IDFM:67476;IDFM:421297;bus
1235791;1;10;IDFM:22030.link:pt_IDFM:22030;IDFM:21950.link:pt_IDFM:21950;IDFM:C01373;IDFM:RATP:174680-C01373-COU_RATP_03JOBOTTICELLI2_2024_1947767929_Gall04Cham21-24;IDFM:71337;IDFM:71808;subway
1806411;1;4;IDFM:22062.link:pt_IDFM:22062;IDFM:462947.link:pt_IDFM:462947;IDFM:C01382;IDFM:RATP:174673-C01382-COU_RATP_12JOPOULIDOR_2025_-1544961128_Vers09Maau21-15;IDFM:70671;IDFM:71125;subway
1671340;2;3;IDFM:463292.link:pt_IDFM:463292;IDFM:463186.link:pt_IDFM:463186;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120219_1193703_259;IDFM:71088;IDFM:71026;subway
7980657;1;6;IDFM:19151.link:485228;IDFM:39015.link:707242;IDFM:C00214;IDFM:Transdev_Nord_Seine_Saint-Denis:180895-C00214-19832364;IDFM:73567;IDFM:72768;bus
2182010;3;10;IDFM:463221.link:pt_IDFM:463221;IDFM:462963.link:pt_IDFM:462963;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-209752926_Clou21Sevr06-12;IDFM:71785;IDFM:71311;subway
5948616;1;14;IDFM:29382.link:194174;IDFM:11712.link:420792;IDFM:C00087;IDFM:TRANSDEV_COEUR_ESSONNE:181001-C00087-19841792;IDFM:60747;IDFM:60584;bus
12183912;2;13;IDFM:463112.link:pt_IDFM:463112;IDFM:21958.link:pt_IDFM:21958;IDFM:C01384;IDFM:RATP:174677-C01384-COU_RATP_14JONINEY02_2025_1249031566_Sm1412Or1419-5;IDFM:71572;IDFM:73626;subway
10735853;8;15;IDFM:13178.link:77257;IDFM:17240.link:349609;IDFM:C00574;IDFM:TRANSDEV_COTEAUX_DE_LA_MARNE:167085-C00574-19507258;IDFM:69568;IDFM:69581;bus
749853;0;1;IDFM:22218.link:pt_IDFM:22218;IDFM:22227.link:pt_IDFM:22227;IDFM:C01383;IDFM:RATP:153924-C01383-COU_RATP_5110445_2467826_132;IDFM:71370;IDFM:71474;subway
6914511;3;8;IDFM:463261.link:pt_IDFM:463261;IDFM:463219.link:pt_IDFM:463219;IDFM:C01382;IDFM:RATP:174673-C01382-COU_RATP_12JOPOULIDOR_2025_1256978106_Vers06Issy06-15;IDFM:71045;IDFM:70671;subway
7056706;1;2;IDFM:35180.link:288545;IDFM:24344.link:5500;IDFM:C01287;IDFM:RATP:168839-C01287-COU_RATP_5115449_1964471_59;IDFM:70504;IDFM:70503;bus
7865025;4;7;IDFM:491716.link:581051;IDFM:26496.link:517975;IDFM:C01191;IDFM:RATP:182096-C01191-COU_RATP_5123512_3311089_92;IDFM:72292;IDFM:412706;bus
1044646;0;3;IDFM:427159.link:183119;IDFM:34313.link:485729;IDFM:C01324;IDFM:RATP:158603-C01324-COU_RATP_5113459_3263650_57;IDFM:70721;IDFM:70728;bus
5118617;3;20;IDFM:monomodalStopPlace:45102.link:180941;IDFM:monomodalStopPlace:44877.link:32145;IDFM:C01743;IDFM:TN:SNCF:b799c7b7-280d-402f-84d9-529890cf45c5;IDFM:474151;IDFM:73620;rail
11729037;1;6;IDFM:monomodalStopPlace:47875.link:550475;IDFM:monomodalStopPlace:47898.link:464507;IDFM:C01739;IDFM:TN:SNCF:4ca54b0e-26a3-4fb9-bf75-6231dac7a227;IDFM:65063;IDFM:65669;rail
8502574;3;12;IDFM:monomodalStopPlace:470549.link:327585;IDFM:monomodalStopPlace:43096.link:695768;IDFM:C01729;IDFM:TN:SNCF:a1b4ee48-4ae2-42e2-8f53-f11670d784fe;IDFM:71517;IDFM:72037;rail
8697344;3;8;IDFM:monomodalStopPlace:58572.link:489609;IDFM:monomodalStopPlace:43096.link:695768;IDFM:C01729;IDFM:TN:SNCF:a1b4ee48-4ae2-42e2-8f53-f11670d784fe;IDFM:478733;IDFM:72037;rail
8560563;1;10;IDFM:monomodalStopPlace:44201.link:525501;IDFM:monomodalStopPlace:43096.link:695768;IDFM:C01729;IDFM:TN:SNCF:a1b4ee48-4ae2-42e2-8f53-f11670d784fe;IDFM:72041;IDFM:72037;rail
1095699;1;8;IDFM:monomodalStopPlace:44877.link:32145;IDFM:monomodalStopPlace:473843.link:261316;IDFM:C01743;IDFM:TN:SNCF:304f8136-a35a-4dd3-9c82-6f7a538d08fe;IDFM:73620;IDFM:70623;rail
11094942;1;10;IDFM:monomodalStopPlace:43078.link:318439;IDFM:monomodalStopPlace:43126.link:464373;IDFM:C01737;IDFM:TN:SNCF:c4779882-ab3e-4d65-a10a-834a919f6b55;IDFM:65227;IDFM:66005;rail
120284;1;6;IDFM:39487.link:492835;IDFM:22811.link:701194;IDFM:C01081;IDFM:RATP:144824-C01081-COU_RATP_5101653_2981137_88;IDFM:71347;IDFM:73661;bus
2401686;0;1;IDFM:425995.link:576609;IDFM:6166.link:304876;IDFM:C01046;IDFM:BRIE_ET_2_MORIN:173386-C01046-19665392;IDFM:67942;IDFM:68018;bus
9782897;1;12;IDFM:463002.link:pt_IDFM:463002;IDFM:22007.link:pt_IDFM:22007;IDFM:C01375;IDFM:RATP:158918-C01375-COU_RATP_5112974_3263585_271;IDFM:72039;IDFM:71410;subway
6844222;1;4;IDFM:413173.link:570328;IDFM:22430.link:512229;IDFM:C01249;IDFM:RATP:155844-C01249-COU_RATP_5110825_3183296_35;IDFM:73823;IDFM:72348;bus
1076170;1;4;IDFM:462415.link:pt_IDFM:462415;IDFM:490896.link:pt_IDFM:490896;IDFM:C01679;IDFM:RATP:146338-C01679-COU_RATP_5097502_3173057_138;IDFM:72061;IDFM:71470;tram
5030893;1;6;IDFM:426956.link:684276;IDFM:426967.link:471285;IDFM:C00975;IDFM:FOE:178786-C00975-524-C00975-46554-7649216;IDFM:426958;IDFM:426985;bus
9151794;1;8;IDFM:22335.link:497860;IDFM:37624.link:562244;IDFM:C01234;IDFM:RATP:175495-C01234-COU_RATP_5121695_3277887_40;IDFM:72486;IDFM:72478;bus
10280573;3;10;IDFM:463060.link:pt_IDFM:463060;IDFM:22399.link:pt_IDFM:22399;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOGEAI4_2024_-1190768827_Vill14Vill26-14;IDFM:71264;IDFM:70375;subway
12276717;0;1;IDFM:8012.link:515839;IDFM:8149.link:219529;IDFM:C01200;IDFM:RATP:151136-C01200-COU_RATP_5109257_3108075_89;IDFM:70698;IDFM:69505;bus
6705408;1;8;IDFM:monomodalStopPlace:43170.link:404167;IDFM:monomodalStopPlace:47923.link:267285;IDFM:C01740;IDFM:TN:SNCF:e0ee69d6-01b1-4fe1-8ce7-b1ab32cb1fc3;IDFM:70956;IDFM:72124;rail
1777721;2;7;IDFM:22168.link:pt_IDFM:22168;IDFM:22181.link:pt_IDFM:22181;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120219_1193703_259;IDFM:71033;IDFM:71614;subway
2929578;3;18;IDFM:19851.link:133421;IDFM:423831.link:341275;IDFM:C00248;IDFM:KRE8:183627-C00248-955-260;IDFM:68963;IDFM:69200;bus
227431;1;4;IDFM:463062.link:pt_IDFM:463062;IDFM:463205.link:pt_IDFM:463205;IDFM:C01382;IDFM:RATP:174673-C01382-COU_RATP_12JOPOULIDOR_2025_-1544961128_Vers09Maau21-15;IDFM:71350;IDFM:71492;subway
12278692;1;4;IDFM:474449.link:666161;IDFM:8069.link:442803;IDFM:C01311;IDFM:RATP:183602-C01311-COU_RATP_5124733_3314224_89;IDFM:72252;IDFM:426541;bus
978376;3;8;IDFM:463073.link:pt_IDFM:463073;IDFM:22149.link:pt_IDFM:22149;IDFM:C01374;IDFM:RATP:182164-C01374-COU_RATP_04JODENALI3_2025_1366177130_Bagl04Orle05-20;IDFM:478883;IDFM:71410;subway
1976103;2;5;IDFM:22080.link:pt_IDFM:22080;IDFM:22077.link:pt_IDFM:22077;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_935444867_Vinc36Vinc25-4;IDFM:71673;IDFM:71663;subway
1557441;1;4;IDFM:463242.link:pt_IDFM:463242;IDFM:22135.link:pt_IDFM:22135;IDFM:C01374;IDFM:RATP:182164-C01374-COU_RATP_04JODENALI3_2025_584935096_Orle02Bagl16-15;IDFM:73653;IDFM:71117;subway
851833;3;4;IDFM:22177.link:pt_IDFM:22177;IDFM:463169.link:pt_IDFM:463169;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120219_2991428_303;IDFM:73650;IDFM:71614;subway
1745131;1;6;IDFM:463111.link:pt_IDFM:463111;IDFM:463285.link:pt_IDFM:463285;IDFM:C01372;IDFM:RATP:174679-C01372-COU_RATP_02JOCAMELIA4_2024_-228784835_Nat215Daup04-18;IDFM:71853;IDFM:71787;subway
835531;3;10;IDFM:21991.link:pt_IDFM:21991;IDFM:21949.link:pt_IDFM:21949;IDFM:C01381;IDFM:RATP:178020-C01381-COU_RATP_5120281_3166990_313;IDFM:71864;IDFM:71889;subway
1090713;2;7;IDFM:25116.link:507164;IDFM:463582.link:115456;IDFM:C01144;IDFM:RATP:175511-C01144-COU_RATP_5120744_3300932_78;IDFM:71856;IDFM:71889;bus
888323;0;3;IDFM:monomodalStopPlace:470540.link:466524;IDFM:monomodalStopPlace:45419.link:476277;IDFM:C01727;IDFM:TN:SNCF:306131a7-0d4d-45b4-a9b9-5b4fb15001cd;IDFM:71274;IDFM:71212;rail
3966965;1;14;IDFM:monomodalStopPlace:58774.link:659531;IDFM:monomodalStopPlace:43219.link:524554;IDFM:C02711;IDFM:TN:SNCF:efcb7d43-bd8c-422a-aefa-1d6aab5fe788;IDFM:63244;IDFM:63880;rail
5225148;1;10;IDFM:monomodalStopPlace:43083.link:401223;IDFM:monomodalStopPlace:58774.link:659532;IDFM:C02711;IDFM:TN:SNCF:7a597ecf-77a7-4440-98a3-08494e082b36;IDFM:63352;IDFM:63244;rail
4750023;1;8;IDFM:monomodalStopPlace:415093.link:103764;IDFM:monomodalStopPlace:43201.link:269768;IDFM:C01727;IDFM:TN:SNCF:128f1541-49b2-4bab-802c-b4fe8a69837c;IDFM:71379;IDFM:65305;rail
10898258;2;3;IDFM:40042.link:61088;IDFM:41993.link:340504;IDFM:C01237;IDFM:RATP:152174-C01237-COU_RATP_5109530_2731662_23;IDFM:72399;IDFM:72383;bus
6033644;1;4;IDFM:24136.link:pt_IDFM:24136;IDFM:24115.link:pt_IDFM:24115;IDFM:C01391;IDFM:RATP:175277-C01391-COU_RATP_5117160_3157242_84;IDFM:70626;IDFM:70623;tram
508795;3;14;IDFM:22038.link:pt_IDFM:22038;IDFM:462949.link:pt_IDFM:462949;IDFM:C01382;IDFM:RATP:174673-C01382-COU_RATP_12JOPOULIDOR_2025_1256978106_Vers06Issy06-15;IDFM:71139;IDFM:71075;subway
5446563;3;10;IDFM:19804.link:551119;IDFM:22437.link:551693;IDFM:C01616;IDFM:TCE:175991-C01616-3943-260;IDFM:60471;IDFM:60397;bus
9578560;5;10;IDFM:425261.link:657596;IDFM:36158.link:566573;IDFM:C01205;IDFM:RATP:156515-C01205-COU_RATP_5112380_1999768_34;IDFM:69748;IDFM:70164;bus
5272743;3;10;IDFM:33331.link:524436;IDFM:6997.link:517224;IDFM:C00985;IDFM:TCE:175991-C00985-964-260;IDFM:60371;IDFM:60458;bus
5249313;1;10;IDFM:2786.link:146139;IDFM:9866.link:336583;IDFM:C01564;IDFM:FOE:178786-C01564-524-C01564-46554-7619999;IDFM:63244;IDFM:60346;bus
10772711;1;10;IDFM:21406.link:234735;IDFM:21338.link:44019;IDFM:C00554;IDFM:TRANSDEV_COTEAUX_DE_LA_MARNE:164848-C00554-19384217;IDFM:72931;IDFM:72927;bus
5450734;3;8;IDFM:462583.link:674333;IDFM:3788.link:512431;IDFM:C01618;IDFM:TCE:175991-C01618-1960-260;IDFM:60343;IDFM:60348;bus
4904245;3;8;IDFM:22199.link:pt_IDFM:22199;IDFM:22193.link:pt_IDFM:22193;IDFM:C01378;IDFM:RATP:174682-C01378-COU_RATP_08JOLIPPE6_2025_1845212885_Bala04CLac34-14;IDFM:71311;IDFM:71274;subway
2625939;1;8;IDFM:6173.link:258947;IDFM:8592.link:276242;IDFM:C01063;IDFM:BRIE_ET_2_MORIN:173386-C01063-19665130;IDFM:67920;IDFM:67794;bus
8183367;1;8;IDFM:22242.link:pt_IDFM:22242;IDFM:463253.link:pt_IDFM:463253;IDFM:C01383;IDFM:RATP:158559-C01383-COU_RATP_5110445_2467830_129;IDFM:72358;IDFM:71435;subway
9119300;1;8;IDFM:37426.link:392879;IDFM:10078.link:562254;IDFM:C01168;IDFM:RATP:152748-C01168-COU_RATP_5109849_2022421_83;IDFM:71867;IDFM:72492;bus
9126908;5;10;IDFM:37505.link:655394;IDFM:29800.link:868;IDFM:C01272;IDFM:RATP:174323-C01272-COU_RATP_5120692_3300121_48;IDFM:71979;IDFM:72453;bus
10333309;2;9;IDFM:17392.link:23318;IDFM:461975.link:528443;IDFM:C00580;IDFM:KVYVS:170980-C00580-1040-543;IDFM:69568;IDFM:69545;bus
11984002;1;8;IDFM:14345.link:126269;IDFM:14480.link:582513;IDFM:C01804;IDFM:TRANSDEV_VALMY:173908-C01804-19672324;IDFM:65813;IDFM:65485;bus
10796289;5;12;IDFM:427588.link:677345;IDFM:26565.link:227788;IDFM:C01081;IDFM:RATP:144824-C01081-COU_RATP_5101653_2981137_88;IDFM:482350;IDFM:71535;bus
8842657;4;11;IDFM:27023.link:395889;IDFM:37388.link:200243;IDFM:C01163;IDFM:RATP:152177-C01163-COU_RATP_5109449_3174597_50;IDFM:462742;IDFM:72144;bus
